,Course,Course Prefix,Course Suffix,Department,First Begin Time,First Days,First End Time,First Instructor,First Instructor UID,First Room,Link,Max Units,Min Units,Mode,Reg Count,Seats,Second Begin Time,Second Days,Second End Time,Second Instructor,Second Instructor UID,Second Room,Section,Session,Term,Title
133,BUAD-285A,BUAD,285A,ACCT,12:00:00,TH,13:50:00,"Wilson Sweeney, Zivia, L",3933220257.0,HOH301,,4.0,4.0,C,38,38,,,,,,,14515,1,20153,"Accounting Fundamentals, Financial and Managerial Accounting"
134,BUAD-285A,BUAD,285A,ACCT,12:00:00,MW,13:50:00,"Allen, Eric",8316507406.0,HOH301,,4.0,4.0,C,38,39,,,,,,,14513,1,20153,"Accounting Fundamentals, Financial and Managerial Accounting"
135,BUAD-285A,BUAD,285A,ACCT,18:00:00,TH,19:50:00,"Tinseth, Andrew",5736473075.0,HOH421,,4.0,4.0,C,38,44,,,,,,,14508,1,20153,"Accounting Fundamentals, Financial and Managerial Accounting"
136,BUAD-285A,BUAD,285A,ACCT,14:00:00,MW,15:50:00,"Allen, Eric",8316507406.0,ACC236,,4.0,4.0,C,39,39,,,,,,,14518,1,20153,"Accounting Fundamentals, Financial and Managerial Accounting"
137,BUAD-285A,BUAD,285A,ACCT,14:00:00,TH,15:50:00,"Randhawa, Smrity, P",3704619007.0,HOH301,,4.0,4.0,C,39,40,,,,,,,14509,1,20153,"Accounting Fundamentals, Financial and Managerial Accounting"
138,BUAD-285A,BUAD,285A,ACCT,16:00:00,TH,17:50:00,"Randhawa, Smrity, P",3704619007.0,HOH301,,4.0,4.0,C,40,40,,,,,,,14517,1,20153,"Accounting Fundamentals, Financial and Managerial Accounting"
139,BUAD-285A,BUAD,285A,ACCT,08:00:00,TH,09:50:00,"Wilson Sweeney, Zivia, L",3933220257.0,HOH303,,4.0,4.0,C,43,46,,,,,,,14512,1,20153,"Accounting Fundamentals, Financial and Managerial Accounting"
140,BUAD-285A,BUAD,285A,ACCT,14:00:00,TH,15:50:00,"Wilson Sweeney, Zivia, L",3933220257.0,HOH304,,4.0,4.0,C,46,46,,,,,,,14516,1,20153,"Accounting Fundamentals, Financial and Managerial Accounting"
141,BUAD-285B,BUAD,285B,ACCT,08:00:00,MW,09:50:00,"Jackson, Cecil, W",9968252892.0,HOH422,,2.0,2.0,C,35,39,,,,,,,14525,442,20153,"Accounting Fundamentals, Financial and Managerial Accounting"
142,BUAD-285B,BUAD,285B,ACCT,08:00:00,MW,09:50:00,"Kling, Gregory",8348094639.0,HOH422,,2.0,2.0,C,39,40,,,,,,,14520,431,20153,"Accounting Fundamentals, Financial and Managerial Accounting"
143,BUAD-285B,BUAD,285B,ACCT,10:00:00,MW,11:50:00,"Jackson, Cecil, W",9968252892.0,HOH422,,2.0,2.0,C,39,39,,,,,,,14527,442,20153,"Accounting Fundamentals, Financial and Managerial Accounting"
144,BUAD-285B,BUAD,285B,ACCT,10:00:00,MW,11:50:00,"Kling, Gregory",8348094639.0,HOH422,,2.0,2.0,C,40,40,,,,,,,14521,431,20153,"Accounting Fundamentals, Financial and Managerial Accounting"
145,BUAD-285B,BUAD,285B,ACCT,14:00:00,TH,15:50:00,"Jackson, Cecil, W",9968252892.0,ACC303,,2.0,2.0,C,44,45,,,,,,,14523,431,20153,"Accounting Fundamentals, Financial and Managerial Accounting"
146,BUAD-285B,BUAD,285B,ACCT,12:00:00,TH,13:50:00,"Hopkins, Merle, W",3783353564.0,ACC201,,2.0,2.0,C,46,46,,,,,,,14522,431,20153,"Accounting Fundamentals, Financial and Managerial Accounting"
147,BUAD-285B,BUAD,285B,ACCT,10:00:00,MW,11:50:00,"Karuna, Christo",5761826045.0,HOH303,,2.0,2.0,C,46,46,,,,,,,14526,442,20153,"Accounting Fundamentals, Financial and Managerial Accounting"
148,BUAD-286A,BUAD,286A,ACCT,08:00:00,TH,09:50:00,"Lin, Thomas, W",4801515253.0,HOH304,,4.0,4.0,C,25,44,,,,,,,14530,1,20153,"Accounting Fundamentals, Managerial and Financial Accounting"
149,BUAD-286A,BUAD,286A,ACCT,16:00:00,MW,17:50:00,"Suh, Wonkyung",8923191827.0,HOH301,,4.0,4.0,C,38,39,,,,,,,14538,1,20153,"Accounting Fundamentals, Managerial and Financial Accounting"
150,BUAD-286A,BUAD,286A,ACCT,14:00:00,MW,15:50:00,"Suh, Wonkyung",8923191827.0,HOH301,,4.0,4.0,C,39,39,,,,,,,14531,1,20153,"Accounting Fundamentals, Managerial and Financial Accounting"
151,BUAD-286A,BUAD,286A,ACCT,12:00:00,MW,13:50:00,"Suh, Wonkyung",8923191827.0,HOH421,,4.0,4.0,C,44,44,,,,,,,14533,1,20153,"Accounting Fundamentals, Managerial and Financial Accounting"
152,BUAD-286A,BUAD,286A,ACCT,10:00:00,TH,11:50:00,"Lin, Thomas, W",4801515253.0,HOH304,,4.0,4.0,C,46,46,,,,,,,14532,1,20153,"Accounting Fundamentals, Managerial and Financial Accounting"
153,BUAD-286B,BUAD,286B,ACCT,16:00:00,MW,17:50:00,"Kiddoo, Bob",7682197116.0,HOH303,,2.0,2.0,C,22,36,,,,,,,14548,442,20153,"Accounting Fundamentals, Managerial and Financial Accounting"
154,BUAD-286B,BUAD,286B,ACCT,12:00:00,TH,13:50:00,"Simmonds, Kendall, L",7910304105.0,ACC205,,2.0,2.0,C,29,36,,,,,,,14542,431,20153,"Accounting Fundamentals, Managerial and Financial Accounting"
155,BUAD-286B,BUAD,286B,ACCT,10:00:00,MW,11:50:00,"Kiddoo, Bob",7682197116.0,ACC236,,2.0,2.0,C,34,36,,,,"Kim, Pureum",7158035926.0,,14547,442,20153,"Accounting Fundamentals, Managerial and Financial Accounting"
156,BUAD-286B,BUAD,286B,ACCT,10:00:00,TH,11:50:00,"Randhawa, Smrity, P",3704619007.0,ACC205,,2.0,2.0,C,36,36,,,,,,,14541,431,20153,"Accounting Fundamentals, Managerial and Financial Accounting"
157,BUAD-286B,BUAD,286B,ACCT,16:00:00,TH,17:50:00,"Tinseth, Andrew",5736473075.0,ACC303,,2.0,2.0,C,40,44,,,,,,,14543,431,20153,"Accounting Fundamentals, Managerial and Financial Accounting"
158,BUAD-301,BUAD,301,BAEP,18:00:00,W,20:50:00,"Borquez, Anthony",8833424164.0,ACC205,,3.0,3.0,C,36,36,,,,,,,14642,1,20153,Technology Entrepreneurship
159,BUAD-301,BUAD,301,BAEP,18:00:00,T,20:50:00,"Miller, Justin",3671081890.0,BRI5,,3.0,3.0,C,40,42,,,,,,,14641,1,20153,Technology Entrepreneurship
160,BUAD-301,BUAD,301,BAEP,18:00:00,M,20:50:00,"Miller, Justin",3671081890.0,BRI5,,3.0,3.0,C,40,42,,,,,,,14640,1,20153,Technology Entrepreneurship
161,BUAD-301,BUAD,301,BAEP,15:30:00,MW,16:50:00,"Miller, Justin",3671081890.0,JKP112,,3.0,3.0,C,47,50,,,,,,,14643,1,20153,Technology Entrepreneurship
162,BUAD-302,BUAD,302,BUCO,08:00:00,MW,09:50:00,"Colman, Maria",7244913771.0,HOH302,,4.0,4.0,C,27,32,,,,,,,14646,1,20153,Communication Strategy in Business
163,BUAD-302,BUAD,302,BUCO,08:00:00,MW,09:50:00,"Geck, Stacy",9994127151.0,HOH306,,4.0,4.0,C,28,32,,,,,,,14648,1,20153,Communication Strategy in Business
164,BUAD-302,BUAD,302,BUCO,08:00:00,TH,09:50:00,"Dipprey, Ellen-Linnea",4321710506.0,HOH302,,4.0,4.0,C,28,32,,,,,,,14673,1,20153,Communication Strategy in Business
165,BUAD-302,BUAD,302,BUCO,08:00:00,TH,09:50:00,"Bacci, David",9394816665.0,HOH306,,4.0,4.0,C,30,32,,,,,,,14671,1,20153,Communication Strategy in Business
166,BUAD-302,BUAD,302,BUCO,14:00:00,TH,15:50:00,"Alt, Cynthia",9952101936.0,HOH306,,4.0,4.0,C,30,32,,,,,,,14685,1,20153,Communication Strategy in Business
167,BUAD-302,BUAD,302,BUCO,18:00:00,TH,19:50:00,"Pasztor, Sabrina",2183780972.0,HOH302,,4.0,4.0,C,30,32,,,,,,,14693,1,20153,Communication Strategy in Business
168,BUAD-302,BUAD,302,BUCO,12:00:00,MW,13:50:00,"Geck, Stacy",9994127151.0,HOH306,,4.0,4.0,C,30,32,,,,,,,14656,1,20153,Communication Strategy in Business
169,BUAD-302,BUAD,302,BUCO,10:00:00,MW,11:50:00,"Geck, Stacy",9994127151.0,HOH306,,4.0,4.0,C,30,32,,,,,,,14652,1,20153,Communication Strategy in Business
170,BUAD-302,BUAD,302,BUCO,10:00:00,MW,11:50:00,"Colman, Maria",7244913771.0,HOH302,,4.0,4.0,C,30,32,,,,,,,14650,1,20153,Communication Strategy in Business
171,BUAD-302,BUAD,302,BUCO,10:00:00,TH,11:50:00,"Snyder, Kirk, Dylan",5556211303.0,HOH306,,4.0,4.0,C,31,32,,,,,,,14677,1,20153,Communication Strategy in Business
172,BUAD-302,BUAD,302,BUCO,10:00:00,TH,11:50:00,"Alt, Cynthia",9952101936.0,HOH302,,4.0,4.0,C,31,32,,,,,,,14675,1,20153,Communication Strategy in Business
173,BUAD-302,BUAD,302,BUCO,12:00:00,TH,13:50:00,"Pasztor, Sabrina",2183780972.0,HOH302,,4.0,4.0,C,31,32,,,,,,,14679,1,20153,Communication Strategy in Business
174,BUAD-302,BUAD,302,BUCO,16:00:00,TH,17:50:00,"Pasztor, Sabrina",2183780972.0,HOH302,,4.0,4.0,C,31,32,,,,,,,14689,1,20153,Communication Strategy in Business
175,BUAD-302,BUAD,302,BUCO,18:00:00,TH,19:50:00,"Caporicci, Kevin",7818497025.0,HOH306,,4.0,4.0,C,31,32,,,,,,,14691,1,20153,Communication Strategy in Business
176,BUAD-302,BUAD,302,BUCO,18:00:00,MW,19:50:00,"Byars, Stephen, Michael",4141823175.0,HOH302,,4.0,4.0,C,31,32,,,,,,,14666,1,20153,Communication Strategy in Business
177,BUAD-302,BUAD,302,BUCO,16:00:00,TH,17:50:00,"Alt, Cynthia",9952101936.0,HOH306,,4.0,4.0,C,32,32,,,,,,,14687,1,20153,Communication Strategy in Business
178,BUAD-302,BUAD,302,BUCO,18:00:00,MW,19:50:00,"Junker, Eric",3455176651.0,HOH306,,4.0,4.0,C,32,32,,,,,,,14668,1,20153,Communication Strategy in Business
179,BUAD-302,BUAD,302,BUCO,16:00:00,MW,17:50:00,"Byars, Stephen, Michael",4141823175.0,HOH302,,4.0,4.0,C,32,32,,,,,,,14662,1,20153,Communication Strategy in Business
180,BUAD-302,BUAD,302,BUCO,12:00:00,MW,13:50:00,"Fleischmann, Carolin",6984664554.0,HOH302,,4.0,4.0,C,32,32,,,,,,,14654,1,20153,Communication Strategy in Business
181,BUAD-302,BUAD,302,BUCO,14:00:00,MW,15:50:00,"Fleischmann, Carolin",6984664554.0,HOH302,,4.0,4.0,C,32,32,,,,,,,14658,1,20153,Communication Strategy in Business
182,BUAD-302T,BUAD,302T,BUCO,14:00:00,F,15:50:00,,,HOH421,A,0.0,0.0,L,26,35,,,,,,,14708,1,20153,Communication Strategy in Accounting
183,BUAD-302T,BUAD,302T,BUCO,08:00:00,F,09:50:00,,,HOH421,A,0.0,0.0,L,35,35,,,,,,,14705,1,20153,Communication Strategy in Accounting
184,BUAD-302T,BUAD,302T,BUCO,12:00:00,F,13:50:00,,,HOH421,A,0.0,0.0,L,35,35,,,,,,,14707,1,20153,Communication Strategy in Accounting
185,BUAD-302T,BUAD,302T,BUCO,16:00:00,TH,17:50:00,"Warren, Naomi, Irene",8831311485.0,ACC236,A,4.0,4.0,C,31,33,,,,,,,14704,1,20153,Communication Strategy in Accounting
186,BUAD-302T,BUAD,302T,BUCO,14:00:00,MW,15:50:00,"Colman, Maria",7244913771.0,HOH306,A,4.0,4.0,C,32,32,,,,,,,14701,1,20153,Communication Strategy in Accounting
187,BUAD-302T,BUAD,302T,BUCO,14:00:00,TH,15:50:00,"Warren, Naomi, Irene",8831311485.0,ACC236,A,4.0,4.0,C,33,34,,,,,,,14702,1,20153,Communication Strategy in Accounting
188,BUAD-304,BUAD,304,MOR,12:00:00,F,13:50:00,"Tolan, Johanna, Brockelman",6766950972.0,BRI8,H,0.0,0.0,D,20,35,,,,,,,14743,1,20153,Organizational Behavior and Leadership
189,BUAD-304,BUAD,304,MOR,18:00:00,W,19:50:00,"Summerlin, Michael",3115024715.0,BRI8,L,0.0,0.0,D,27,35,,,,,,,14754,1,20153,Organizational Behavior and Leadership
190,BUAD-304,BUAD,304,MOR,08:00:00,F,09:50:00,"Tolan, Johanna, Brockelman",6766950972.0,BRI8,D,0.0,0.0,D,30,35,,,,,,,14731,1,20153,Organizational Behavior and Leadership
191,BUAD-304,BUAD,304,MOR,18:00:00,T,19:50:00,"Bresnahan, Chris",6269702777.0,BRI8,I,0.0,0.0,D,30,36,,,,,,,14745,1,20153,Organizational Behavior and Leadership
192,BUAD-304,BUAD,304,MOR,08:00:00,W,09:50:00,"Tolan, Johanna, Brockelman",6766950972.0,BRI8,K,0.0,0.0,D,31,35,,,,,,,14752,1,20153,Organizational Behavior and Leadership
193,BUAD-304,BUAD,304,MOR,16:00:00,M,17:50:00,"Summerlin, Michael",3115024715.0,BRI8,J,0.0,0.0,D,31,35,,,,,,,14749,1,20153,Organizational Behavior and Leadership
194,BUAD-304,BUAD,304,MOR,10:00:00,T,11:50:00,"Bresnahan, Chris",6269702777.0,BRI8,K,0.0,0.0,D,32,35,,,,,,,14751,1,20153,Organizational Behavior and Leadership
195,BUAD-304,BUAD,304,MOR,14:00:00,M,15:50:00,"Summerlin, Michael",3115024715.0,BRI8,G,0.0,0.0,D,32,36,,,,,,,14739,1,20153,Organizational Behavior and Leadership
196,BUAD-304,BUAD,304,MOR,14:00:00,T,15:50:00,"Bresnahan, Chris",6269702777.0,BRI8,H,0.0,0.0,D,33,35,,,,,,,14742,1,20153,Organizational Behavior and Leadership
197,BUAD-304,BUAD,304,MOR,08:00:00,T,09:50:00,"Bresnahan, Chris",6269702777.0,BRI8,E,0.0,0.0,D,34,35,,,,,,,14733,1,20153,Organizational Behavior and Leadership
198,BUAD-304,BUAD,304,MOR,10:00:00,F,11:50:00,"Tolan, Johanna, Brockelman",6766950972.0,BRI8,I,0.0,0.0,D,34,35,,,,,,,14746,1,20153,Organizational Behavior and Leadership
199,BUAD-304,BUAD,304,MOR,14:00:00,W,15:50:00,"Tolan, Johanna, Brockelman",6766950972.0,BRI8,C,0.0,0.0,D,34,35,,,,,,,14728,1,20153,Organizational Behavior and Leadership
200,BUAD-304,BUAD,304,MOR,08:00:00,M,09:50:00,"Bresnahan, Chris",6269702777.0,BRI8,A,0.0,0.0,D,34,35,,,,,,,14721,1,20153,Organizational Behavior and Leadership
201,BUAD-304,BUAD,304,MOR,14:00:00,F,15:50:00,"Tolan, Johanna, Brockelman",6766950972.0,BRI8,F,0.0,0.0,D,35,35,,,,,,,14737,1,20153,Organizational Behavior and Leadership
202,BUAD-304,BUAD,304,MOR,10:00:00,W,11:50:00,"Tolan, Johanna, Brockelman",6766950972.0,BRI8,E,0.0,0.0,D,35,35,,,,,,,14734,1,20153,Organizational Behavior and Leadership
203,BUAD-304,BUAD,304,MOR,12:00:00,W,13:50:00,"Tolan, Johanna, Brockelman",6766950972.0,BRI8,D,0.0,0.0,D,35,35,,,,,,,14730,1,20153,Organizational Behavior and Leadership
204,BUAD-304,BUAD,304,MOR,12:00:00,M,13:50:00,"Bresnahan, Chris",6269702777.0,BRI8,F,0.0,0.0,D,35,35,,,,,,,14736,1,20153,Organizational Behavior and Leadership
205,BUAD-304,BUAD,304,MOR,18:00:00,H,19:50:00,"Tolan, Johanna, Brockelman",6766950972.0,BRI8,L,0.0,0.0,D,35,35,,,,,,,14755,1,20153,Organizational Behavior and Leadership
206,BUAD-304,BUAD,304,MOR,16:00:00,W,17:50:00,"Summerlin, Michael",3115024715.0,BRI8,J,0.0,0.0,D,35,35,,,,,,,14748,1,20153,Organizational Behavior and Leadership
207,BUAD-304,BUAD,304,MOR,10:00:00,M,11:50:00,"Bresnahan, Chris",6269702777.0,BRI8,A,0.0,0.0,D,35,35,,,,,,,14722,1,20153,Organizational Behavior and Leadership
208,BUAD-304,BUAD,304,MOR,08:00:00,H,09:50:00,"Tolan, Johanna, Brockelman",6766950972.0,BRI8,B,0.0,0.0,D,35,35,,,,,,,14724,1,20153,Organizational Behavior and Leadership
209,BUAD-304,BUAD,304,MOR,16:00:00,T,17:50:00,"Bresnahan, Chris",6269702777.0,BRI8,C,0.0,0.0,D,35,35,,,,,,,14727,1,20153,Organizational Behavior and Leadership
210,BUAD-304,BUAD,304,MOR,18:00:00,M,19:50:00,"Summerlin, Michael",3115024715.0,BRI8,B,0.0,0.0,D,35,36,,,,,,,14725,1,20153,Organizational Behavior and Leadership
211,BUAD-304,BUAD,304,MOR,12:00:00,H,13:50:00,"Tolan, Johanna, Brockelman",6766950972.0,BRI8,G,0.0,0.0,D,36,36,,,,,,,14740,1,20153,Organizational Behavior and Leadership
212,BUAD-304,BUAD,304,MOR,08:00:00,MW,09:50:00,"Coombs, Michael, Wallace",3621646320.0,JKP110,M,4.0,4.0,CD,39,39,,,,,,,14756,1,20153,Organizational Behavior and Leadership
213,BUAD-304,BUAD,304,MOR,20:00:00,H,21:50:00,"Bresnahan, Chris",6269702777.0,HOH1,H,4.0,4.0,C,53,70,,,,,,,14741,1,20153,Organizational Behavior and Leadership
214,BUAD-304,BUAD,304,MOR,10:00:00,F,11:50:00,"Cummings, Thomas, Gerald",9773023680.0,HOH1,L,4.0,4.0,C,62,70,,,,,,,14753,1,20153,Organizational Behavior and Leadership
215,BUAD-304,BUAD,304,MOR,10:00:00,F,11:50:00,"Coombs, Michael, Wallace",3621646320.0,HOH1,K,4.0,4.0,C,63,70,,,,,,,14750,1,20153,Organizational Behavior and Leadership
216,BUAD-304,BUAD,304,MOR,08:00:00,F,09:50:00,"Cummings, Thomas, Gerald",9773023680.0,HOH1,I,4.0,4.0,C,64,71,,,,,,,14744,1,20153,Organizational Behavior and Leadership
217,BUAD-304,BUAD,304,MOR,20:00:00,T,21:50:00,"Patterson, Kelly, Lee",5704456905.0,HOH1,D,4.0,4.0,C,65,70,,,,,,,14729,1,20153,Organizational Behavior and Leadership
218,BUAD-304,BUAD,304,MOR,08:00:00,F,09:50:00,"Cummings, Thomas, Gerald",9773023680.0,HOH1,J,4.0,4.0,C,66,70,,,,,,,14747,1,20153,Organizational Behavior and Leadership
219,BUAD-304,BUAD,304,MOR,20:00:00,H,21:50:00,"Coombs, Michael, Wallace",3621646320.0,HOH1,G,4.0,4.0,C,68,72,,,,,,,14738,1,20153,Organizational Behavior and Leadership
220,BUAD-304,BUAD,304,MOR,18:00:00,H,19:50:00,"Coombs, Michael, Wallace",3621646320.0,HOH1,E,4.0,4.0,C,69,70,,,,,,,14732,1,20153,Organizational Behavior and Leadership
221,BUAD-304,BUAD,304,MOR,20:00:00,T,21:50:00,"Patterson, Kelly, Lee",5704456905.0,HOH1,C,4.0,4.0,C,69,70,,,,,,,14726,1,20153,Organizational Behavior and Leadership
222,BUAD-304,BUAD,304,MOR,18:00:00,T,19:50:00,"Patterson, Kelly, Lee",5704456905.0,HOH1,A,4.0,4.0,C,69,70,,,,,,,14720,1,20153,Organizational Behavior and Leadership
223,BUAD-304,BUAD,304,MOR,18:00:00,H,19:50:00,"Bresnahan, Chris",6269702777.0,HOH1,F,4.0,4.0,C,70,70,,,,,,,14735,1,20153,Organizational Behavior and Leadership
224,BUAD-304,BUAD,304,MOR,18:00:00,T,19:50:00,"Patterson, Kelly, Lee",5704456905.0,HOH1,B,4.0,4.0,C,70,71,,,,,,,14723,1,20153,Organizational Behavior and Leadership
225,BUAD-305,BUAD,305,ACCT,10:00:00,TH,11:50:00,"Freed, Chrislynn",1529436421.0,ACC236,,4.0,4.0,C,37,39,,,,,,,14772,1,20153,Abridged Core Concepts of Accounting Information
226,BUAD-305,BUAD,305,ACCT,12:00:00,MW,13:50:00,"Davila, Ruben, Allen",6706088465.0,HOH422,,4.0,4.0,C,37,40,,,,,,,14765,1,20153,Abridged Core Concepts of Accounting Information
227,BUAD-305,BUAD,305,ACCT,08:00:00,TH,09:50:00,"Freed, Chrislynn",1529436421.0,ACC236,,4.0,4.0,C,38,39,,,,,,,14766,1,20153,Abridged Core Concepts of Accounting Information
228,BUAD-305,BUAD,305,ACCT,14:00:00,TH,15:50:00,"Freed, Chrislynn",1529436421.0,HOH422,,4.0,4.0,C,39,40,,,,,,,14774,1,20153,Abridged Core Concepts of Accounting Information
229,BUAD-305,BUAD,305,ACCT,10:00:00,MW,11:50:00,"Davila, Ruben, Allen",6706088465.0,HOH305,,4.0,4.0,C,40,40,,,,,,,14770,1,20153,Abridged Core Concepts of Accounting Information
230,BUAD-306,BUAD,306,FBE,16:00:00,TH,17:50:00,"Bemis, Nimfa, Abarquez",4984860540.0,HOH2,,4.0,4.0,C,72,73,,,,,,,14790,1,20153,Business Finance
231,BUAD-306,BUAD,306,FBE,16:00:00,TH,17:50:00,"Durguner, Seda",4680408319.0,JKP110,,4.0,4.0,CL,72,76,,,,,,,14789,1,20153,Business Finance
232,BUAD-306,BUAD,306,FBE,16:00:00,MW,17:50:00,"Ahern, Kenneth",3161910173.0,HOH1,,4.0,4.0,CL,73,73,,,,"Frydman, Cary, D",5150544220.0,,14788,1,20153,Business Finance
233,BUAD-306,BUAD,306,FBE,10:00:00,TH,11:50:00,"Ozbas, Oguzhan",4290815513.0,HOH2,,4.0,4.0,CL,73,73,,,,,,,14785,1,20153,Business Finance
234,BUAD-306,BUAD,306,FBE,10:00:00,MW,11:50:00,"Ahern, Kenneth",3161910173.0,HOH1,,4.0,4.0,CL,73,73,,,,"Frydman, Cary, D",5150544220.0,,14783,1,20153,Business Finance
235,BUAD-306,BUAD,306,FBE,12:00:00,TH,13:50:00,"Bemis, Nimfa, Abarquez",4984860540.0,HOH2,,4.0,4.0,C,73,73,,,,,,,14791,1,20153,Business Finance
236,BUAD-306,BUAD,306,FBE,08:00:00,MW,09:50:00,"Ahern, Kenneth",3161910173.0,HOH1,,4.0,4.0,CL,73,73,,,,"Frydman, Cary, D",5150544220.0,,14782,1,20153,Business Finance
237,BUAD-306,BUAD,306,FBE,14:00:00,MW,15:50:00,"Ahern, Kenneth",3161910173.0,HOH1,,4.0,4.0,CL,73,73,,,,"Frydman, Cary, D",5150544220.0,,14786,1,20153,Business Finance
238,BUAD-306,BUAD,306,FBE,10:00:00,TH,11:50:00,"Bemis, Nimfa, Abarquez",4984860540.0,HOH EDI,,4.0,4.0,CL,81,81,,,,,,,14784,1,20153,Business Finance
239,BUAD-307,BUAD,307,MKT,14:00:00,H,15:50:00,"Kalb, Ira, S",9646919618.0,BRI8,J,0.0,0.0,D,36,36,,,,,,,14816,1,20153,Marketing Fundamentals
240,BUAD-307,BUAD,307,MKT,16:00:00,H,17:50:00,"Kalb, Ira, S",9646919618.0,BRI8,J,0.0,0.0,D,36,36,,,,,,,14818,1,20153,Marketing Fundamentals
241,BUAD-307,BUAD,307,MKT,10:00:00,H,11:50:00,"Perner, Lars, Erik",8416410068.0,BRI8,K,0.0,0.0,D,36,36,,,,,,,14834,1,20153,Marketing Fundamentals
242,BUAD-307,BUAD,307,MKT,12:00:00,T,13:50:00,"Kovacevich, Rex, Alan",9504248252.0,BRI8,I,0.0,0.0,D,36,36,,,,,,,14806,1,20153,Marketing Fundamentals
243,BUAD-307,BUAD,307,MKT,14:00:00,F,15:50:00,"Salomone, Anthony",1037007977.0,BRI5,L,0.0,0.0,D,36,40,,,,,,,14844,1,20153,Marketing Fundamentals
244,BUAD-307,BUAD,307,MKT,14:00:00,F,15:50:00,"Kalb, Ira, S",9646919618.0,HOH304,J,0.0,0.0,D,38,42,,,,,,,14822,1,20153,Marketing Fundamentals
245,BUAD-307,BUAD,307,MKT,14:00:00,M,15:50:00,"Kovacevich, Rex, Alan",9504248252.0,HOH305,I,0.0,0.0,D,39,39,,,,,,,14802,1,20153,Marketing Fundamentals
246,BUAD-307,BUAD,307,MKT,08:00:00,W,09:50:00,"Perner, Lars, Erik",8416410068.0,BRI5,K,0.0,0.0,D,40,40,,,,,,,14828,1,20153,Marketing Fundamentals
247,BUAD-307,BUAD,307,MKT,16:00:00,H,17:50:00,"Perner, Lars, Erik",8416410068.0,HOH305,K,0.0,0.0,D,40,40,,,,,,,14832,1,20153,Marketing Fundamentals
248,BUAD-307,BUAD,307,MKT,12:00:00,F,13:50:00,"Salomone, Anthony",1037007977.0,BRI5,L,0.0,0.0,D,40,40,,,,,,,14843,1,20153,Marketing Fundamentals
249,BUAD-307,BUAD,307,MKT,18:00:00,H,19:50:00,"Salomone, Anthony",1037007977.0,HOH305,L,0.0,0.0,D,40,40,,,,,,,14840,1,20153,Marketing Fundamentals
250,BUAD-307,BUAD,307,MKT,18:00:00,T,19:50:00,"Kovacevich, Rex, Alan",9504248252.0,HOH304,I,0.0,0.0,D,40,40,,,,,,,14810,1,20153,Marketing Fundamentals
251,BUAD-307,BUAD,307,MKT,18:00:00,T,19:50:00,"Perner, Lars, Erik",8416410068.0,HOH305,K,0.0,0.0,D,40,40,,,,,,,14826,1,20153,Marketing Fundamentals
252,BUAD-307,BUAD,307,MKT,16:00:00,T,17:50:00,"Kovacevich, Rex, Alan",9504248252.0,BRI5,I,0.0,0.0,D,40,40,,,,,,,14804,1,20153,Marketing Fundamentals
253,BUAD-307,BUAD,307,MKT,18:00:00,M,19:50:00,"Kovacevich, Rex, Alan",9504248252.0,ACC303,I,0.0,0.0,D,40,40,,,,,,,14808,1,20153,Marketing Fundamentals
254,BUAD-307,BUAD,307,MKT,12:00:00,F,13:50:00,"Kalb, Ira, S",9646919618.0,HOH304,J,0.0,0.0,D,41,42,,,,,,,14820,1,20153,Marketing Fundamentals
255,BUAD-307,BUAD,307,MKT,10:00:00,F,11:50:00,"Salomone, Anthony",1037007977.0,BRI5,L,0.0,0.0,D,42,42,,,,,,,14842,1,20153,Marketing Fundamentals
256,BUAD-307,BUAD,307,MKT,16:00:00,H,17:50:00,"Salomone, Anthony",1037007977.0,BRI5,L,0.0,0.0,D,42,42,,,,,,,14838,1,20153,Marketing Fundamentals
257,BUAD-307,BUAD,307,MKT,18:00:00,W,19:50:00,"Perner, Lars, Erik",8416410068.0,ACC303,K,0.0,0.0,D,42,42,,,,,,,14830,1,20153,Marketing Fundamentals
258,BUAD-307,BUAD,307,MKT,10:00:00,F,11:50:00,"Kalb, Ira, S",9646919618.0,HOH304,J,0.0,0.0,D,43,43,,,,,,,14814,1,20153,Marketing Fundamentals
259,BUAD-307,BUAD,307,MKT,16:00:00,MW,17:50:00,"Tully, Stephanie",3881037728.0,HOH421,,4.0,4.0,CD,38,38,,,,,,,14847,1,20153,Marketing Fundamentals
260,BUAD-307,BUAD,307,MKT,18:00:00,MW,19:50:00,"Tully, Stephanie",3881037728.0,HOH422,,4.0,4.0,CD,38,38,,,,,,,14848,1,20153,Marketing Fundamentals
261,BUAD-307,BUAD,307,MKT,12:00:00,W,13:50:00,"Kalb, Ira, S",9646919618.0,HOH EDI,J,4.0,4.0,C,194,199,,,,,,,14812,1,20153,Marketing Fundamentals
262,BUAD-307,BUAD,307,MKT,12:00:00,M,13:50:00,"Kovacevich, Rex, Alan",9504248252.0,HOH EDI,I,4.0,4.0,C,195,195,,,,,,,14800,1,20153,Marketing Fundamentals
263,BUAD-307,BUAD,307,MKT,14:00:00,T,15:50:00,"Perner, Lars, Erik",8416410068.0,HOH EDI,K,4.0,4.0,C,198,198,,,,,,,14824,1,20153,Marketing Fundamentals
